,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12
2025-01-16,0.0065649279809746755,0.008417717503886002,-0.0033221962657231556,-0.0008713361475347064,-0.0013868173854074141,0.001890858335277645,-0.008284624109904458,-0.0027904940286004446,-0.0005486545480271204,-0.0003024939179065446,-0.005795478708712263,-0.000421997421643651
2025-01-17,0.014204007391390059,0.007041597874793829,0.0025471008575244708,0.005778970593478615,0.019276727945227515,-0.006793681494368068,-0.012308216850374816,-0.005375418418225568,-0.0067535346307259795,-0.00705988775891426,0.017899663556893694,0.0006541851562468635
2025-01-20,-0.016847484715724594,-0.017482289190175228,-0.007563238368407976,-0.017852010075473587,-0.024919709029346992,0.0008922188382820194,-0.004648820935769036,-0.0018194184291128162,-0.006046690136470092,-0.013594645100217868,-0.008220336340944802,0.0007331364427558549
2025-01-21,-0.004332803616769234,0.0021712942612711695,0.00981211384114997,-0.0019963032398078277,-0.005071423698191002,0.0012919303244484036,-0.004800258208537821,-0.0016806491404077507,-0.002685616904024683,-0.007022919593486445,0.017037760274759707,0.0002510074661627163
2025-01-22,-0.008855991710712913,-0.012651145648706001,-0.03110636246762583,-0.01326061868859947,-0.003676674037754082,-0.003917452533415424,-0.00010880491765266311,-0.0005609243224663844,0.002213691682373711,-0.011048342265786987,-0.017817103053827554,0.0006061501111584829
2025-01-23,-0.011628537590734622,-0.0058415186729347006,-0.005466702367911395,-0.009231989412580646,0.0006213767878609492,0.004600897993136898,0.01690450787643018,0.001236129843081962,0.0030813585428265404,0.005451514892022315,0.020993179082133932,-0.00026767694415554596
2025-01-24,0.001523357038464018,-0.00041883429896435927,0.0009878873513087584,-0.0019544733080739856,-0.00108585781940002,0.0027682861134334553,-0.005091527956335149,0.0025699138060789307,0.001051283238790014,-0.004440558338018948,-0.029728713436507924,4.098546479064163e-09
2025-01-27,-0.0072240235849402945,0.003135017720230471,-0.010178872342677432,0.002248084403180542,-0.008816495124384833,0.002649155131240024,0.016394140751839793,0.00305127633310384,0.008458315330845923,0.02400496207155951,0.02014309622814277,0.00036392124211404877
2025-01-28,0.018712681976944662,0.025026848974335877,0.03184473435819132,0.030022003531660957,0.026722187713943323,-9.949414135299183e-05,0.006569386162381199,-0.00031717779995278086,0.0029269867987358573,0.013003472960536219,0.013516264944249824,0.0010491254545326604
2025-01-29,0.00665806954433846,0.0076057891570312395,0.0031516414761117817,0.009655281832506584,0.01011703789806414,-0.0015582858476749038,0.00037188512916385536,-0.004894798210158751,-0.00013281708741588846,0.004409333055983565,-0.015348622314524,0.0013149861539358614
2025-01-30,-0.0032520092410283996,-0.006143160826073169,0.00224790005180391,0.0014249419945745487,0.004158285402755545,-0.0006561023347636836,0.006398959421869414,-0.0043240096411136615,0.002429659565368135,0.0037110304524280036,-0.002595375311045727,0.001380349946712979
2025-01-31,0.00840108298071292,0.006090211262581087,0.011168800341366069,0.01333046536145998,0.0016138955195839771,-0.006329807387584025,-0.01864993832368643,-0.015473040802771362,-0.003957785505430281,0.026547905270209095,-0.0012208432577508715,0.0006303514366883591
2025-02-03,-0.0022392437149519094,-0.01174843400399899,-0.0027615153337842073,-0.014089673658815395,0.005888433855782293,0.0037220547101765424,-0.002023396884611146,-0.0018493365338906058,-0.001202288496948544,0.012287006367308078,-0.0008584597845426565,-0.0005828924997280823
2025-02-04,0.009446544315692258,0.019594259475054256,0.00017145758472057726,0.00960447393715607,0.01492951099078978,0.0018439299397148543,0.0009234643908352894,0.003041521958764925,0.008929641551534384,-0.002042084212276691,0.013387742136491094,-0.00031958754448665203
2025-02-05,0.003313766327148826,0.002133345880568124,-0.0040301155492359795,0.0036797783096558854,0.006639484604707779,-1.3024852110483996e-05,0.002363510334519265,0.0017513002035768656,0.00586961938952816,0.014554560912571691,0.0018103770555240083,-0.0004455802907501737
2025-02-06,-0.002518374237107799,0.017081569235124532,-0.0035571653012398193,0.010709929299917886,0.0023901824679006716,0.0004610673948516825,0.0042235620069375306,0.012631412918356018,0.011526882643363781,-0.01656167721994782,-0.001359890322198551,-0.0001309373737981669
2025-02-07,-0.0030124408245277533,-0.0014355234576287719,0.0035540527594472167,-0.002509019336925407,0.00123076752105197,0.004100381261782845,0.005053379248455281,0.010641915740045171,-0.0006051832489431814,0.005408652646911558,-0.013848885951587033,-0.0002382261549104595
2025-02-10,0.003562413834201162,0.01340692231772645,0.002506207604847104,0.005617212226523609,0.0023262304427392466,-9.949882265293148e-05,-0.004700139243495015,-0.0020453078502475188,0.003195629728645943,0.0025103139509651817,0.02570843871201946,0.00037078091383857764
2025-02-11,-0.0006069801439450837,5.4527050235357515e-05,9.201222801235342e-05,-0.0027567373997761553,0.012720180544106487,0.00034711230536968733,0.0063463739320281315,0.002266791293906814,-0.006399263716889155,-0.010596948907576943,-0.006586448000542142,-6.360467137790199e-05
2025-02-12,-0.010277697709353825,-0.00022521174357955737,-0.013942092400750236,-0.006085117781659525,0.0010289063553732495,-0.0013963683681134447,0.004512221118196107,-0.0025184870012361148,-0.0017194159129769791,-0.01091011448406406,-0.002400498750040139,0.00024932473523681467
2025-02-13,0.00864842967754444,0.009038227824495978,0.01612211048128019,0.007762565992219019,0.007229824717516449,0.004463965591457179,0.003376907682152465,0.0077547162926498246,0.004236519506030229,-0.0021098508555194317,0.007726654888666635,-4.2275796009475766e-05
2025-02-14,0.01960226683892532,0.02312355817165652,0.03230927454407065,0.025597687494972134,0.019733795196431207,0.0009630979747778642,-0.0014916726082137043,0.0010701286047066557,0.0036082181736633518,0.008161398432544417,0.017099583633348004,6.162341638835992e-05
2025-02-17,-0.0026392172507750246,0.0028228745048416754,-0.003923921363871016,-0.008592271508831536,-0.001270001424859331,-0.0012837577843469524,-0.014580851928364834,-0.013865855614228347,-0.00831277445718733,-0.010379449549484136,0.0038831436560203382,-0.00023785628203982506
2025-02-18,-0.014891925569062882,-0.007781171832444641,-0.00039914033973296315,0.002294799435128698,-0.028074459860989925,0.0012926353725896502,0.013054080859125348,0.008237751374780139,0.007222424195324416,-0.0004464247981270405,0.0027396812743485568,0.0007630947354994203
2025-02-19,-0.015866647909070785,-0.020119363339269617,-0.0123391828710437,-0.01695422833635825,-0.027047675003999423,-0.00023860515874726094,-0.0014822430677056712,-0.0058082889182186565,0.0022327110323125034,-0.02286554720882476,0.00841199336459381,0.00014657880166334732
2025-02-20,-0.01767023152495585,-0.011351746722588334,-0.02146766433256668,-0.01724006068545255,-0.005390428190621126,-0.0018584447853598556,0.00011319353887393453,0.004464198437112377,-0.008408070346037775,0.008765104104610184,-0.0013087998421284696,-0.0017793283531573891
2025-02-21,0.003815872902144778,-0.0008955037959309884,0.006604130014174402,0.0013824561202470855,-0.00011734061532982015,0.0006377019410695828,0.0020919279327731065,0.00381679363912568,-0.001461559234009728,-0.016976637190592427,-0.0021003881287514933,0.0007444794989551043
2025-02-24,0.01457394289069731,0.01248599714818706,0.02287863786533115,0.012183797960626517,0.018957077683933905,-0.0012725027498752442,-0.0080418568363569,-0.0031440052558872784,-0.00641558484707932,-0.016618338600638726,-0.0009744270434051284,-0.0013575187616030528
2025-02-25,0.002393977425091989,0.007403633260796302,0.001223445922322476,-0.00025394096852112763,-0.0021593811077499046,-0.0015058964421907804,-0.01348778225741834,-0.002742629646378654,-0.0030531443653458138,-0.011568652047458442,0.006978559347491619,-1.1370773239920059e-05
2025-02-26,0.01731665589229635,0.011278238239599874,0.023591266160696716,0.007303603184950292,0.02504654850934509,0.003061041906165505,-0.0006784081336453264,-0.005882713462085832,0.0005022781923762509,0.003411352968662097,0.04070141857563093,0.00040538100858459247
2025-02-27,0.007769747382566899,0.011598425218288404,0.010550989668250282,0.014221852069583794,0.000734908640897982,0.0003889484227256878,0.0036543386728554164,0.0015954114623366058,0.008503510562025578,0.00554518072681563,0.025735201587144332,-7.175480920470627e-06
2025-02-28,0.018860647123188433,0.010241926514487765,0.024269538903019243,0.016270593920974633,0.026610903923871682,-0.0014156897033732465,-0.002821794694428086,-0.00618349538225795,-0.003999633814542532,0.017835631840524592,0.007515125048412808,0.0004441676237123775
2025-03-03,-0.002435386661892951,-0.0015150330452782291,-0.010800157792238616,-0.0025847102827468767,0.006576378153125241,0.0035794635411863294,0.012408990051802996,0.006831061211174456,0.014972691016235362,-0.0016298616620161763,0.008047455599820216,-0.00010673107163285055
2025-03-04,-0.005881911408345346,-0.008226298961310982,0.0002672314737554094,-0.008941384317598368,-0.008916336843817268,0.0008483456923908992,-0.001996207375909378,-0.001033937889345708,-0.004384580155087478,-0.011606045500683233,0.0013223543354470126,0.0011400301004082392
2025-03-05,-0.009482137989344233,-0.016022837212664332,-0.010319985640621714,-0.016168788034631957,-0.01377350520477713,-0.0035274683535829244,-0.005426037400984586,-0.004523204929709103,-0.014611961501201951,-0.01261875759182632,0.001982409491996056,-0.00014238876909888142
2025-03-06,0.004680555721563792,0.003562921391622226,-0.00610914783241023,0.0037085404802181406,-0.003468871754592285,0.0038458942771256873,0.007354696232222499,0.011868270812001883,0.014371546538986646,-0.005401128976370996,-0.005801680637669239,0.00046637853375510754
2025-03-07,0.009949230796534547,0.006674784638277681,0.02233904979316263,0.014779400152069543,0.012296367369847905,-0.00512510818987083,-0.007293991836880701,-0.008848534834859763,-0.0098354439027668,-0.002690999210365586,-0.0005210402112162366,-0.0007315365506480226
2025-03-10,-0.0068422982167671694,-0.004461335735189541,-0.012989737453725404,-0.0074370260825717795,-0.015996907708966602,0.0024639596455243032,0.0028299882716252885,0.011078129917595644,0.0018544933232888783,-0.013479880820169467,-0.022396414049773498,-0.00027236126014901934
2025-03-11,0.02183696478369023,0.01823656882314719,0.0158083065545056,0.01368536268617931,0.02302909778392987,-0.0004094558394321219,0.0007946541381206289,0.0019205887240439606,-0.00656715570966974,-0.009744795361129389,0.013154171546326126,0.00036499805811292935
2025-03-12,-0.012176355030955164,-0.0013235495638552128,-0.015729894725896358,-0.008596017139098766,-0.004011667929434168,-0.004280137969162284,-0.01134945837469236,-0.016253378957752168,-0.0024177828684984674,-0.014885905423115128,-0.00647713404904082,-0.00042872269102897035
2025-03-13,-0.0017657906332360848,-0.01141090132930666,-0.0020678746346571198,-0.008861677199650262,-0.008923963607840703,0.00035476872547622455,-0.0035183212625786676,0.000664038759315691,-0.0035646989016332063,-0.004385226195097778,-0.0010951463850882555,-0.0007483232211921749
2025-03-14,0.023640788029986582,0.033063775947857574,0.031519113366909414,0.02950420300519938,0.02720557256558114,0.0004527503352399428,-0.0030240279704649925,0.008910231885462297,0.005086719229056187,0.003217460432351164,0.024468395215484075,0.0013282906860779327
2025-03-17,-0.004813617639741657,-0.0121917157061952,0.005590048025840804,-0.00612543086738762,-0.0028792077533035857,0.0026877084351849007,0.00489081095837074,-0.0008387266553031952,-7.577381315926264e-05,-0.0017539572518719614,-0.006580928834811568,0.0008104046153337185
2025-03-18,-0.013233897583044081,-0.009982528302064362,-0.0063955289881410015,-0.010577974046785416,-0.0065382136680109445,-0.000667751938764489,-0.0034759965247389652,-0.0017218793417473751,0.0006349979738642113,-0.007332220629625864,0.002829084805391674,0.00041728508126628796
2025-03-19,-0.0008712923145689595,-0.011084249020536301,0.013133126785850385,0.00024161376440236015,-0.015114653865762299,-0.0008408793667938455,-0.0064277239821866105,-0.001435074497755272,0.0008609368634963134,-0.01347855879712195,0.0019136451119216918,0.0006575820785847571
2025-03-20,-0.012940060716274192,-0.005493995280235892,-0.02137712380537208,-0.022358860305313345,-0.005064861936206088,0.00044495970590179164,-0.011084965737843084,-0.010235575603399567,-0.0063203330475948985,-0.0018503874921796408,0.0066990555092953236,0.0007005993278999274
2025-03-21,0.001855447964552121,-0.0009155317450595727,-0.00025837692908480637,-0.009619800680361376,0.010613344491975379,0.0029784987209096362,-0.0005441133656503602,0.0014885634161365881,-0.0029160041357314203,-0.0198443797034563,0.0050309901811538375,-0.000964091335966336
2025-03-24,-0.013693915903039184,-0.011502924913988253,-0.008424318854197305,-0.011908677112776968,-0.023839557607621287,0.0011570674110553492,-0.0017766752906027176,0.0005181520840743557,-0.0005484076342774022,-0.017655670279885738,-0.009458892656670648,0.00011660006037365344
2025-03-25,0.0012468118116757947,-0.005008541789100275,0.015109242728848834,0.005199555826577883,0.0038112745833851313,-0.001630177248335546,-0.00048377418358000435,0.0034173605814995667,-0.0020690736056435967,0.002195004032820129,0.003561432443869006,0.0006837175757791952
2025-03-26,-0.007570700028259725,-0.002108309492368429,-0.027792386384574767,-0.009838416705195276,-0.015987461294113797,0.001893214709840288,0.004589756365173065,0.0037453198667574054,0.0075219515496455875,-0.0025606416868978565,-0.006754116651832372,-0.00027099385072945506
2025-03-27,0.013345908016764689,-0.00041074903546318894,0.009824283828876729,0.00874151140872334,0.005967298214871921,0.0013703590280325418,0.011451535718582019,0.008062629887177415,0.002770787561402601,-0.00431423499586978,0.004406532030531815,0.00042873579670382755
2025-03-28,0.008116976909004883,-0.00544018269923343,0.007010449355541321,0.0030997790655618493,-0.005812953573454676,0.004664604904540859,0.014741607758548155,0.0108647862275864,0.005001285294791025,-0.010744850588184652,-0.004504107916769382,3.857073552076939e-05
2025-03-31,0.011141400612898311,0.007466588790259217,0.015642612291213838,0.00820382404554599,0.007530165738081903,0.0012463086734442195,0.0017282347133179164,-0.0005721207374240291,-0.004273163504019931,-0.00825764487099391,0.0011359792595144673,0.0004901245206843746
2025-04-01,0.005246718811357265,0.001703829816038334,-0.00769281763767776,0.0002652405360407791,0.009746640315896794,-0.0021550248283078556,0.0015707654566876569,-0.000993000161057592,-0.003854038713793273,0.012028711606671615,0.0037737314887458843,0.0010201814559170645
2025-04-02,-0.0019345029602880108,-5.633573233535446e-05,-0.008742243031424141,-0.0052339513320269595,0.005077418482916579,-0.0010069828316356586,-0.0010837068711341447,0.0013037229995771485,-0.0034630224146119364,0.009246849479965749,0.008560788139646575,0.0004615939644910588
2025-04-03,0.02626708060644309,0.03299258593934141,0.040597592044120986,0.028016450231675503,0.028728205747796123,0.003585811389683848,-0.009442796485847737,-0.005175965312469084,0.002011202181287622,0.021151773089493155,0.014384186319414356,6.422859648691568e-05
2025-04-04,-0.007171575613077621,-0.017489760350111072,-0.005240904983013893,-0.022008998000762118,-0.019242980799797315,0.006283743724473312,-0.004868082662493681,-0.0010484565267061565,-0.0014483395211571303,-0.01183248618250206,-0.006941864803841716,0.00026470637725061407
2025-04-07,0.006821907540286195,0.012238652579676455,0.009016908262787206,0.009340860500275034,-0.008286251798341363,0.008840455732497117,0.013852406519015191,0.006636988230313571,0.01701044265547416,0.0042161793209070245,0.022881404732968826,7.943107965947138e-06
2025-04-08,-0.01829290235110532,-0.017195966576353524,-0.018896117978021036,-0.008169120087919578,-0.023146703637338496,-0.004154587771152106,0.007178366616800783,-0.010791788293206143,0.0014027647596285221,0.008611457632387581,0.01084216353497703,0.00010826608490571089
2025-04-09,0.006228778535147488,0.016421866722336125,0.01232423152725101,0.016809494268929543,0.009477071891401833,0.00011188318294994615,-0.0011629298441605419,-0.00042498749340112675,0.008401674313113564,0.0028961557494230497,0.0004008796659896246,-1.664134655158538e-05
2025-04-10,0.0015472425754969883,-0.0025646914159021972,0.014477567289298006,-0.005247708043747631,0.0049290015334035415,0.003422291713453359,-0.003796738110838086,-0.0033857419899459493,-0.0030533102459157383,0.004679292925220931,0.022402531425838805,0.0006139167428634745
2025-04-11,-0.00042868048625973736,0.008859703041968361,0.016777198663271493,0.005725483807430122,-0.0045867438050077244,0.003502032933448524,-0.0033218309933370042,-0.004752174113681825,0.0021325142797079615,-0.00776845233409247,0.0025531173586575842,0.00035845487573886545
2025-04-14,0.0066992012485674836,-0.003992177296539262,-0.010419762338654649,-0.0026920552898681387,-0.006719695135489199,-0.002078464832505331,-0.0038157311856929403,0.005566550826530503,-0.0016641349244253397,-0.0024224439234483064,-0.000964600213274748,-2.6459817592864557e-06
2025-04-15,-0.002697840305180367,0.007794298333971948,-0.014157618904630518,-0.0042411306301742965,-0.006020936591509804,0.0026346452708032736,0.005214651510458608,-0.0036258415014406853,-0.00023225792487843467,0.003083528762223703,0.0032825857550221067,0.0008121193537177324
2025-04-16,0.008163144378684739,0.014864111550119748,0.00943378488798591,0.012658290577022618,0.009673816149818383,0.0061985997952942835,0.0054610752264811265,0.014601166853385831,0.016154985064480504,0.006623166932970841,-0.008238851829450122,0.0003045886999664679
2025-04-17,-0.006451698224772416,-0.01461894343364219,-0.0004592742765158841,-0.018263415611248054,-0.006288585909607412,0.00485533269961413,-0.0035137696133143957,0.0010479345739535643,-0.007044277021218068,0.0015123736362621226,-0.011712731958549438,0.0008589654715833552
2025-04-18,-0.007987954018490692,-0.010065432045920707,-0.012242579984098039,-0.003386655333700763,-0.007494528336911206,-0.00540426711221678,0.0033388933193386847,-0.005919682840615677,0.001437584182620657,-0.009045028844397751,0.016985588484357543,0.00070032514892522
2025-04-21,0.0028180707521337513,-0.002450954123958291,-0.005275189270073749,0.0013725909621114516,-0.01815935918324566,0.0021292178883374705,0.010740891739412659,0.013347616391736494,0.004034086347206203,-0.0014121715536320285,0.0073562559653634636,0.0010479406232673087
2025-04-22,-0.0007244616499737649,0.005228015222007335,-0.0009364672776503412,0.005475195033489181,-7.875512185216287e-05,-0.006115362034498187,-0.0056734902124310595,-0.004421752620909125,-0.012292992114548592,0.00118472991140699,-0.006495141135732793,-7.720635908297594e-05
2025-04-23,-0.01052384595450836,-0.005420020679971428,-0.015108830877830461,-0.0035103389160682473,-0.011429563537159043,-0.004138327783557984,0.00402091644823253,0.004757960284407777,-0.0010075348524458355,-0.0013929524578988313,0.01083700826995923,0.00030079680979629256
2025-04-24,0.017288837831047295,0.022265503742112655,0.02083875125102715,0.020432379659330396,0.001277701346567428,0.0029147704256586152,-0.00023725224528102273,0.0073051648839110505,0.006567140858072076,0.001287956470335356,0.017762453050005365,0.00036454122841750075
2025-04-25,-0.014620223188614204,-0.01554171422456676,-0.01771668774974917,-0.011299717296030585,-0.02486792273199313,-0.0014259440812618173,0.0036346899575809702,-0.0007206846125155847,0.0007726772372787386,-0.022200951325803967,-0.01309277571182467,-0.0011481062207181311
2025-04-28,-0.00029250480372178847,0.010535071298195364,0.004679134760100246,0.005813366324919009,0.01238692340373059,0.003846989531367729,0.007510612069421047,0.0047788121108333255,0.005177348219276126,0.01945183676547914,0.0022891395352547827,0.0007007162868501016
2025-04-29,0.005763950213809948,0.003967419805408653,-0.0016402365233449045,0.0069447628015896126,-0.00950410604785932,-0.003864545434132126,-0.005547809067965702,0.0021503334621374407,-0.00263837586848027,0.0050811754375040845,0.0039329140139894485,0.0012609467647360037
2025-04-30,-0.016692061664975968,-0.018568212554403763,-0.021514728418677305,-0.015883097522673036,-0.01719894431736376,-0.00314880358537748,-0.0032403629232388483,-0.0060845056814020524,-0.0030809578042596047,-0.00605149864885826,-0.01847151762674842,0.0007649508571965929
2025-05-01,0.00785808907304799,0.005667807928255299,0.006240898573954902,0.0056169563235996854,0.009905081528303574,0.007149708914491131,0.01697091787965903,0.00701940509472365,0.010967299377384387,0.003735299014573877,0.004783134630820613,-0.000747809829176298
2025-05-02,0.0027781653934028506,0.0016665587173591329,0.015455117691401449,0.012860078034649853,0.014619405588252433,-0.000669204515142827,0.012841484556507517,0.005761619799128097,0.0018733156018708502,0.00019706898593240357,-0.0010377286509626136,0.00012489932740055657
2025-05-05,-0.010172501741239652,-0.013401455828362,-0.011973966335210785,-0.005716093127639212,-0.025969463034402247,-0.0015185866013611713,0.0036035717342672354,-0.006352412698194786,-0.00023159422683708612,0.0141524654722498,0.0046971398401025165,-0.0009285679654832534
2025-05-06,-0.010754939862543727,-0.004695690012545142,-0.020812902844453106,-0.01422795582436324,-0.0066835620324554226,-0.00019453480068532602,-0.0017922498553426369,0.0012195647099570417,0.00019055044962000399,-0.009121408944932286,0.005303754723721989,0.00023771081507991076
2025-05-07,-0.01968148066037604,-0.03241634505184026,-0.018097171736058862,-0.023959628389618896,-0.03531348561538629,0.0031763109245385125,0.004963370916637266,0.000756362657053885,0.0015410766466039544,0.013255111942721609,-0.004642106459988903,0.00043946281750078294
2025-05-08,0.008155832472258361,0.016650338532412625,0.011188214825240775,0.00813463826762731,0.028932301607025784,0.0015777295459346156,0.005617401460832303,0.00619660170098222,-0.0037462765231983,-0.006940180167299887,0.004059466934429831,-0.0003790153615311493
2025-05-09,0.002843736287246519,0.00786359824278738,0.024886177543995767,0.01675210318096706,0.001656645952878621,-0.001260191671513354,-0.0022283689250735747,-0.0010711583002442232,-0.00030780307194693495,0.015389991209082252,0.00841289226526536,5.43216302646834e-06
2025-05-12,-0.0033838119823145192,-0.005379223121458903,0.00032313515950586045,-0.002842996731530815,-0.0037089641537127837,0.00333180522707319,0.0038478168215619925,0.004163656217409635,0.0022883426148478823,0.0013448181596338342,-0.02157518690747827,-0.0005304451536331804
2025-05-13,-0.005713893855262413,-0.0008102804575459803,-0.012007886022695466,-0.005453905984787029,-0.006132291059559032,-0.0018043324579595293,0.003243883119726415,-0.004989521514691871,-0.006542279521423991,-0.016472981398990057,-0.003822710549261382,-0.00030937581846919896
2025-05-14,0.009174930625039403,0.009855507615524027,0.004150844802609682,0.006212577887769671,0.0028315912372071698,-0.002351959381303029,-0.004152215855328288,-0.004680862956840256,-0.0020995144299253313,-0.011932770576432359,0.024901119255504547,-0.00035415056943726927
2025-05-15,0.020960515806270858,0.024860952884311345,0.01965012427294494,0.014645690590487875,0.03008637908267271,0.002532725651621199,2.3813398125977197e-05,0.004514531359356003,-0.0010402892065127542,0.008407522495129728,0.029584943678081028,0.00017119396398430214
2025-05-16,0.007405419221757952,0.008392970667342707,0.011615576743397308,0.009569030132569652,-0.0032453598695731667,0.002143753333269087,0.0012735403549298298,0.009675433560555625,0.003965700003594569,0.0007043629762709558,0.008005465155474959,0.0006614873117311886
2025-05-19,0.010615917616971287,0.012812376628025738,0.019411784792500886,0.014031965181785074,0.021538331689447025,-0.00028873672414665437,0.0024483032303397644,-0.0014648054851781067,-0.0026942793600747516,0.0003756336252067259,0.005176191098650238,-0.0005985893416612228
2025-05-20,0.028059539441752785,0.0255357097721363,0.026230319632133445,0.020905756026120086,0.021393231360595136,0.0014913183020238629,-0.00044657420787193856,0.003702067078505947,-0.003288277420843039,-0.00949860633344393,0.018074508760839804,0.0007493480994008747
2025-05-21,0.009058924019101296,0.012415401701064048,0.007643343733846713,0.009841978365750749,0.01883634169066385,-0.001785523182526465,-0.0007376227607608756,0.001616055038167721,-0.0023613911300234985,-0.006269898563215184,0.0028006243191089067,-0.0006980627344257057
2025-05-22,-0.014216035408704406,-0.025791162774788816,-0.023398803798850135,-0.02450221312367074,-0.04250123114187954,8.794664048562862e-05,-0.00903935829346931,-0.0031831813760546264,-0.0029658775107249684,-0.014125326379796656,-0.010284298057852168,-8.785694612609897e-05
2025-05-23,-0.005732641450299271,-0.005662702263948826,-0.007996625982936972,-0.006734323327854434,-0.0008197686590877077,-0.0010029508860042284,0.003967123185855851,-0.0044736940752624875,-0.006697723468900568,-0.011617948686784483,-0.011248150753946817,-0.0005258037868635452
2025-05-26,-0.00295203873771264,0.001901808235152278,-0.0067826983265919984,-0.0028343561028034685,0.0016857825822907046,-0.0005496876676548071,-0.0008963810812128753,-0.0011531640677715073,-0.0043480991019826274,0.011773817407086494,-0.0015506825768003476,0.0003523989273254137
2025-05-27,0.00529883550818318,0.013260703552478005,0.007202074295635574,0.011548026113029717,0.0055410959431701915,0.00392332718376603,0.007258982320206608,0.0062789410635581844,0.01366080543887126,-0.009585874368993937,0.0014194947534768598,0.0002000596842663905
2025-05-28,-0.001025874787628757,-0.0068490342657950495,0.006151082660105865,-0.0008386602415696453,-0.015896212752373358,0.00044828703264659117,-0.0038007676871808227,-0.00015344466112185822,0.00019393960214726774,-0.012252719023192415,-0.005978792449921029,0.0004086492918716993
2025-05-29,0.010658271856234549,-0.006089281086870119,0.007194919214702171,-0.006130108886095671,-0.01354686100038985,0.002107872236274101,-0.009925605637939853,0.016861175617291696,-0.0048983657857288535,-0.015496339870364546,0.005460833565383124,0.0011064777831799103
2025-05-30,-0.01007209290832986,-0.007556588263075046,-0.006807570427333735,-0.009347927334769275,-0.02135704431806865,0.003174748226641791,0.0021006228380090787,-0.0023718572081265306,0.008366757321430279,-0.020464017354555514,0.009783142773277197,0.0012318819862956096
2025-06-02,0.017200111983768192,0.020101310697240322,0.027587241986099305,0.015966594499897194,0.014879166253031062,0.0012380198643342452,-0.006456331189014398,0.004391514443061898,-0.003724522758070717,0.014753690849141946,0.03207978486835956,2.472349213818192e-05
2025-06-03,0.00013554793031856426,0.0066808322468376435,0.00421776631928289,0.003481754183009088,0.004746752206676801,0.0017972234230793028,0.004091771553767334,0.0029585719160427886,4.8641026759758726e-05,0.0004782094116578546,0.00019452573346240024,2.367689913102462e-05
2025-06-04,0.0005558328424068967,-0.010428935391998668,-0.009013037079486964,-0.005946852313251336,-0.0037589162718260458,7.404629321785568e-05,0.0018692075349414077,-0.0011546533008843281,0.0028801080558515323,0.006899659241017843,-0.0007683082395294365,0.0006807203010124048
2025-06-05,-0.01888249003391505,-0.012177446403709439,-0.027859865651684308,-0.020009683597118674,-0.026336972729608703,-0.0033089065853275945,-0.011117081966546608,-0.015798388287137245,-0.006570157061419552,-0.0012586116617450973,-0.001334496934320099,-8.402880404814554e-05
2025-06-06,-0.003851806999188013,-0.018740726812644333,-0.01742079822513126,-0.016150928906964842,-0.008590674035011677,0.0015846899715241316,0.0005957509804743184,0.003767098283064126,-0.0037410170488252795,0.008436949730886038,-0.030069336737432943,0.00017408747220841917
2025-06-09,0.011102113384938087,-0.002114896215464582,-0.007071092741999415,-0.0037629308716892137,0.0002474285149719005,-0.0024836699755180296,-0.011057802291672735,0.009965355972243413,-0.007910064468408346,-0.003477796915710209,-0.01203886059623411,1.2226935273092698e-05
2025-06-10,-0.0043510513905999845,0.004200437231158661,0.00968802821230707,0.016382191651982663,0.00710850953794418,-0.006035556663429306,0.005261454575278308,-0.003150127394740046,0.0006112421331687688,-0.0066336812146590264,-0.008539131522734899,-0.0002454773000118908
2025-06-11,0.012535040061386673,0.01694798221074599,0.00489128356703716,0.00989132589095282,0.016479120746364956,0.0044111578597549415,0.007498996869186349,0.017518660322937515,0.009429261019735981,0.01701725941978269,0.023743366137387485,0.0008945579427785891
2025-06-12,-0.005383712899801285,-0.019584681702511236,-0.00673214970122147,-0.01512362368994709,-0.008335321728107014,0.004982416762139548,0.007563090080261668,0.006000223568113232,0.002199222101580744,-0.004106038754885117,-0.01649311712904045,0.0003612654838436129
2025-06-13,-0.00655531626155115,-0.009027257440336554,-0.010552946560276156,-0.01899953798568896,-0.019560860669402914,0.004275785011721505,-0.00896673907438265,0.011168789421164511,-0.0068190853405390665,0.011382233026660695,-0.0025480305354165893,0.001387951349170316
2025-06-16,0.003181830919173877,0.002855832280063647,-0.004261882539345954,0.004482955276845599,-0.005809603235417331,0.0005619531067988188,0.004056316166530226,-0.0037151119807425008,8.970208553433565e-05,0.016229931779908367,-0.010662601139041553,0.0003180433521495988
2025-06-17,0.0036336960589769133,-0.005625301705778005,-0.004266187583060581,-0.007190698915309015,0.008568728420651706,-0.0037779959572397256,-0.004234653728118836,-0.0032697799472854302,-0.014491797124487492,-0.01266138397785262,-0.0033849273122610237,-0.0004210378074984688
2025-06-18,-0.018117343740374357,-0.01542201691336105,-0.0034592999891459334,-0.012028310359636486,-0.01858862019290395,0.00011372045206626768,0.002256534954644663,0.004248133318846086,-0.008106370489404376,-0.011053101982436083,-0.01794702001366123,0.00038512762773850557
2025-06-19,0.012943734163421372,0.012100854177626083,0.020315299561808463,0.009592025632079181,0.026171655569981186,0.0033468448727991974,0.0011068901730969228,-0.004985725028032807,-0.0010070450053305095,0.005255105118141443,-0.0032188595106150985,0.00043567885633000473
